GPIO initialized.
i2c bus opened with handle 0.
Device with address a0 found
-14, -51, 982, -535, -24, -776, -31, -6, 32, 20000019
-17, -53, 982, -517, -30, -776, -56, 9, 3, 20000018
-16, -52, 981, -517, -30, -776, -33, -3, -15, 20000037
-14, -52, 982, -517, -30, -776, -24, -18, -8, 20000037
-13, -53, 981, -517, -30, -776, -23, -2, 8, 20000019
-16, -51, 979, -517, -30, -776, -16, -20, -17, 20000001
-15, -51, 979, -547, -48, -788, -2, -28, -12, 20000019
-16, -53, 980, -547, -48, -788, -16, -5, -7, 20000019
-18, -50, 981, -547, -48, -788, -25, -20, -8, 20000038
-17, -52, 984, -547, -48, -788, -36, -5, -15, 20000037
-17, -52, 979, -547, -48, -788, -24, -2, 13, 20000000
-15, -52, 983, -523, -36, -801, -41, -38, 1, 20000000
-16, -52, 979, -523, -36, -801, -44, 4, -18, 20000019
-17, -54, 979, -523, -36, -801, -21, -8, -9, 20000000
-16, -52, 980, -523, -36, -801, -24, -42, 7, 20000019
-16, -54, 978, -523, -36, -801, -13, -8, -10, 20000019
-16, -52, 979, -541, -36, -801, -44, -14, -4, 20000019
-16, -53, 981, -541, -36, -801, -25, -40, -29, 20000001
-16, -52, 980, -541, -36, -801, -40, 4, 45, 20000019
-16, -50, 982, -541, -36, -801, -12, -30, -4, 20000055
-16, -49, 979, -541, -36, -801, -16, -37, 3, 20000055
-16, -52, 980, -529, -42, -788, -33, -18, 19, 20000017
-15, -52, 981, -529, -42, -788, -34, -31, -30, 20000037
-16, -54, 980, -529, -42, -788, -17, -6, 49, 20000018
-16, -51, 979, -529, -42, -788, -30, -9, -14, 20000036
-15, -50, 980, -529, -42, -788, -26, -20, -14, 20000037
-16, -51, 984, -517, -42, -807, -33, -12, 21, 20000018
-14, -51, 983, -517, -42, -807, -30, -11, 6, 20000036
-15, -52, 979, -517, -42, -807, -18, -7, 5, 20000055
-16, -51, 980, -517, -42, -807, -28, 8, 30, 20000036
-17, -53, 979, -517, -42, -807, -14, -13, 10, 20000036
-17, -52, 981, -529, -24, -782, 15, 10, 15, 20000018
-16, -52, 980, -529, -24, -782, -19, -4, 6, 20000017
-16, -50, 980, -529, -24, -782, -31, 15, 22, 20000017
-15, -53, 979, -529, -24, -782, -7, -13, 16, 20000018
-15, -51, 977, -529, -24, -782, -17, 10, -14, 20000055
-16, -53, 980, -529, -36, -782, -8, -24, 25, 20000054
-16, -50, 979, -529, -36, -782, -12, -40, 45, 20000055
-15, -51, 983, -529, -36, -782, -11, -49, 36, 20000055
-17, -55, 979, -529, -36, -782, -31, -26, -13, 20000055
-16, -52, 981, -529, -36, -782, -23, -22, -3, 20000017
-16, -51, 981, -535, -36, -795, -16, -28, -22, 20000036
-15, -51, 979, -535, -36, -795, -14, -6, 6, 20000055
-16, -52, 982, -535, -36, -795, -26, 7, 19, 20000055
-15, -51, 982, -535, -36, -795, -7, -33, -10, 20000037
-15, -52, 979, -535, -36, -795, -7, -31, 9, 20000018
-15, -53, 980, -523, -36, -795, -7, -6, 23, 20000017
-16, -52, 980, -523, -36, -795, -24, -39, 13, 20000073
-14, -52, 980, -523, -36, -795, -68, -45, 30, 20000092
-15, -52, 982, -523, -36, -795, -23, 8, -1, 20000055
-16, -53, 980, -523, -36, -795, -23, -12, 8, 20000000
-16, -52, 979, -523, -48, -795, -53, -21, 5, 20000037
-14, -50, 980, -523, -48, -795, -44, 14, -11, 20000092
-16, -54, 978, -523, -48, -795, -5, 28, 17, 20000017
-17, -53, 981, -523, -48, -795, -18, -1, 7, 20000055
-14, -52, 980, -523, -48, -795, -42, -9, 10, 20000018
-15, -52, 981, -535, -36, -795, -35, -24, -14, 20000018
-15, -52, 981, -535, -36, -795, -22, -45, 16, 20000055
-16, -51, 980, -535, -36, -795, -16, 15, 27, 20000092
-14, -53, 982, -535, -36, -795, -12, 6, 19, 20000018
-17, -50, 980, -535, -36, -795, -13, -7, 29, 20000018
-15, -51, 981, -529, -48, -795, -44, -41, -34, 20000017
-16, -52, 981, -529, -48, -795, 4, -31, 1, 20000073
-16, -52, 982, -529, -48, -795, 1, -5, 19, 20000073
-15, -55, 981, -529, -48, -795, -9, -31, 1, 20000055
-16, -51, 980, -529, -48, -795, -38, -29, 12, 20000036
-15, -52, 981, -535, -42, -795, -14, -33, 6, 20000018
-16, -51, 982, -535, -42, -795, -19, -32, 0, 20000073
-17, -53, 981, -535, -42, -795, -44, -12, -23, 20000017
-16, -53, 981, -535, -42, -795, -41, -18, 14, 20000072
-17, -53, 979, -535, -42, -795, -7, -28, 0, 20000016
-16, -55, 981, -541, 0, -801, -26, -17, 12, 20000017
-16, -53, 981, -541, 0, -801, -28, -27, 22, 20000035
-14, -52, 981, -541, 0, -801, -29, -6, 36, 20000054
-16, -53, 982, -541, 0, -801, -9, -7, -17, 20000090
-18, -51, 982, -541, 0, -801, -19, -44, 27, 20000035
-15, -50, 979, -535, -18, -807, -15, 8, -4, 20000035
-16, -52, 981, -535, -18, -807, -25, -13, -11, 20000090
-17, -52, 983, -535, -18, -807, -9, -26, 18, 20023109
-16, -51, 979, -535, -18, -807, -10, -27, -26, 20000072
-15, -51, 981, -535, -18, -807, -23, -5, -9, 20000054
-16, -50, 982, -523, -24, -801, -13, -26, 15, 20000090
-16, -53, 983, -523, -24, -801, -13, -48, -21, 20000054
-17, -51, 981, -523, -24, -801, -19, -7, 1, 20000054
-17, -52, 983, -523, -24, -801, -28, -27, -8, 20000017
-16, -52, 980, -523, -24, -801, -15, -34, -7, 20000035
-14, -51, 980, -535, -36, -795, -30, -20, 13, 20000091
-16, -50, 982, -535, -36, -795, -49, 16, 24, 20000035
-15, -52, 981, -535, -36, -795, -27, -11, 5, 20000035
-16, -51, 983, -535, -36, -795, -14, -17, 2, 20000072
-15, -50, 980, -535, -36, -795, -26, -59, 0, 20000035
-15, -53, 983, -523, -24, -813, -19, -14, -5, 20000017
-16, -52, 981, -523, -24, -813, -14, -4, 22, 20007183
-16, -52, 978, -523, -24, -813, -13, 6, 4, 20000072
-17, -53, 979, -523, -24, -813, -13, -19, -5, 20000091
-17, -52, 980, -523, -24, -813, -26, -33, 2, 20000017
-16, -51, 980, -541, -36, -801, -26, -26, 14, 20000053
-18, -52, 979, -541, -36, -801, -16, -21, -6, 20000017
-16, -52, 982, -541, -36, -801, -35, -2, 21, 20000072
-16, -54, 979, -541, -36, -801, -41, -32, -14, 20000017
-16, -52, 979, -541, -36, -801, -14, -21, -8, 20000035
-17, -51, 980, -529, -42, -807, -24, -17, -13, 20000091
-16, -50, 980, -529, -42, -807, -35, -11, -8, 20000016
-15, -53, 979, -529, -42, -807, -33, -17, 11, 20000072
-15, -52, 980, -529, -42, -807, -25, -40, -2, 20000072
-16, -53, 979, -529, -42, -807, -31, -11, -9, 20000091
-17, -53, 981, -529, -30, -788, -8, -44, 9, 20000016
-16, -51, 981, -529, -30, -788, -47, -17, 30, 20000016
-15, -51, 981, -529, -30, -788, -33, 26, 8, 20000035
-17, -52, 980, -529, -30, -788, -33, -18, 0, 20000035
-15, -53, 980, -529, -30, -788, 5, -32, -11, 20000073
-17, -51, 982, -535, -30, -807, -22, -16, 10, 20000090
-17, -51, 977, -535, -30, -807, -39, -22, 6, 20000091
-16, -50, 979, -535, -30, -807, -23, 13, 26, 20000054
-17, -52, 983, -535, -30, -807, -20, -7, 32, 20000091
-15, -51, 980, -535, -30, -807, -31, -11, 21, 20000035
-16, -51, 982, -535, -54, -801, -18, -14, -3, 20000054
-16, -50, 982, -535, -54, -801, -8, -28, 32, 20000017
-16, -50, 982, -535, -54, -801, -42, -9, 12, 20000034
-16, -51, 983, -535, -54, -801, 7, -41, -5, 20000071
-15, -54, 977, -535, -54, -801, -27, -39, 5, 20000015
-15, -51, 983, -541, -42, -813, -36, -12, -17, 20000089
-15, -52, 982, -541, -42, -813, -11, -38, -19, 20000034
-17, -50, 980, -541, -42, -813, -22, -26, 7, 20000053
-17, -52, 984, -541, -42, -813, -15, -21, -22, 20000071
-18, -53, 982, -541, -42, -813, -24, -9, -11, 20000034
-17, -52, 981, -541, -36, -807, -31, 16, -24, 20000089
-18, -52, 982, -541, -36, -807, -7, -32, 6, 20000071
-16, -50, 981, -541, -36, -807, -36, -34, -5, 20000034
-15, -53, 978, -541, -36, -807, 2, -18, 0, 20182050
-17, -50, 979, -541, -36, -807, -22, -16, 7, 20000016
-17, -52, 981, -529, -24, -807, -26, -20, -9, 20000052
-17, -50, 980, -529, -24, -807, -9, -6, -44, 20000071
-17, -52, 981, -529, -24, -807, -33, -1, 12, 20000090
-16, -51, 981, -529, -24, -807, -43, -25, 5, 20000108
-15, -52, 979, -529, -24, -807, -22, -36, 9, 20000053
-15, -50, 980, -511, -30, -819, -22, -18, 39, 20000015
-17, -54, 982, -511, -30, -819, -33, -18, 13, 20000090
-16, -53, 980, -511, -30, -819, -19, -35, 40, 20000052
-16, -52, 983, -511, -30, -819, -23, -9, 23, 20000071
-16, -50, 980, -511, -30, -819, -20, -9, -2, 20000053
-16, -54, 981, -535, -30, -795, -24, -10, -5, 20000071
-14, -51, 982, -535, -30, -795, -8, -30, 18, 20000034
-15, -51, 982, -535, -30, -795, -12, -8, 18, 20000071
-17, -51, 979, -535, -30, -795, -30, -33, -3, 20000016
-16, -52, 981, -535, -30, -795, 0, -35, -2, 20000071
-16, -53, 981, -523, 0, -807, -13, 7, 3, 20000016
-17, -52, 983, -523, 0, -807, -26, 17, 26, 20000071
-17, -51, 979, -523, 0, -807, -23, -1, -10, 20000071
-16, -51, 977, -523, 0, -807, -11, -8, 34, 20000016
-17, -52, 981, -523, 0, -807, -30, 12, -22, 20000071
-15, -52, 980, -523, -6, -807, 6, -26, 0, 20000089
-16, -53, 981, -523, -6, -807, -5, -27, -15, 20000071
-16, -50, 981, -523, -6, -807, -21, -39, -43, 20000053
-16, -52, 982, -523, -6, -807, -15, -13, 10, 20000053
-15, -52, 981, -523, -6, -807, 6, -19, 4, 20000071
-16, -53, 979, -523, -36, -831, -21, -8, -2, 20000071
-15, -52, 985, -523, -36, -831, -46, 2, 12, 20000016
-14, -53, 982, -523, -36, -831, -28, -14, 38, 20000071
-16, -52, 979, -523, -36, -831, -7, 21, 37, 20000071
-15, -52, 978, -523, -36, -831, -28, -23, 10, 20000053
-16, -52, 980, -529, -30, -807, -6, -6, 32, 20000089
-15, -50, 980, -529, -30, -807, -36, -16, -16, 20000071
-14, -51, 982, -529, -30, -807, -27, -14, 11, 20018404
-17, -52, 980, -529, -30, -807, -10, -10, -29, 20000015
-16, -51, 983, -529, -30, -807, -1, -56, 1, 20000016
-16, -52, 981, -517, -24, -788, -13, -30, 49, 20000053
-18, -52, 981, -517, -24, -788, -29, 7, 24, 20000089
-16, -53, 981, -517, -24, -788, -18, -34, -13, 20000071
-15, -52, 979, -517, -24, -788, -15, -17, 23, 20000051
-15, -52, 980, -517, -24, -788, -17, 3, -24, 20000033
-15, -51, 979, -523, -18, -813, 8, -15, 43, 20000070
-14, -51, 982, -523, -18, -813, -8, -19, 30, 20000051
-14, -52, 982, -523, -18, -813, -17, -32, 5, 20000052
-17, -52, 981, -523, -18, -813, -24, 5, 7, 20000070
-17, -51, 983, -523, -18, -813, -34, -5, -2, 20000070
-17, -52, 983, -517, -36, -794, -44, -56, -15, 20000033
-15, -53, 982, -517, -36, -794, -15, 16, 38, 20000051
-15, -52, 983, -517, -36, -794, -24, 4, 27, 20000033
-15, -50, 979, -517, -36, -794, -17, -15, 2, 20000070
-17, -52, 981, -517, -36, -794, -11, -8, -10, 20000088
-17, -50, 979, -535, -36, -788, -29, -12, -32, 20000052
-16, -52, 980, -535, -36, -788, -34, -11, 11, 20000070
-17, -52, 979, -535, -36, -788, -16, 22, -5, 20000052
-17, -51, 983, -535, -36, -788, -51, -18, -13, 20000051
-15, -52, 980, -535, -36, -788, -12, -9, 10, 20000089
-13, -53, 979, -523, -12, -813, 22, -5, 7, 20000033
-15, -51, 981, -523, -12, -813, -12, -40, 21, 20000088
-16, -50, 981, -523, -12, -813, -13, -18, -10, 20000107
-15, -53, 978, -523, -12, -813, -16, 21, 8, 20000051
-15, -51, 980, -523, -12, -813, 8, 19, -3, 20000088
-14, -52, 981, -541, -24, -789, -39, -14, 23, 20000088
-16, -52, 979, -541, -24, -789, -18, -29, 29, 20000051
-18, -51, 981, -541, -24, -789, -44, -22, 29, 20000033
-16, -51, 981, -541, -24, -789, -32, -13, 7, 20000051
-17, -52, 978, -541, -24, -789, -16, -14, 7, 20000089
-15, -53, 980, -523, -18, -788, -32, -30, -29, 20000015
-16, -52, 983, -523, -18, -788, -17, -34, 3, 20000051
-15, -52, 983, -523, -18, -788, -37, 2, -21, 20000014
-14, -52, 980, -523, -18, -788, -30, -6, 14, 20000070
-16, -53, 980, -523, -18, -788, -18, 13, -8, 20000033
-16, -53, 981, -523, -24, -782, -19, -18, 14, 20000033
-16, -50, 981, -523, -24, -782, -22, -44, 18, 20000015
-15, -52, 984, -523, -24, -782, -19, -22, 14, 20000088
-15, -52, 981, -523, -24, -782, -31, -6, 18, 20000014
-18, -53, 981, -523, -24, -782, 14, -13, -6, 20000014
-16, -52, 981, -523, -18, -801, -29, 10, -18, 20000051
-18, -52, 979, -523, -18, -801, -23, 10, -11, 20000070
-16, -52, 981, -523, -18, -801, -26, 17, 4, 20000070
-18, -52, 978, -523, -18, -801, -26, -53, 9, 20000014
-17, -50, 981, -523, -18, -801, -19, -33, -19, 20000015
-15, -52, 982, -535, -18, -782, -16, 8, -25, 20000088
-17, -53, 979, -535, -18, -782, -31, -6, 34, 20000070
-15, -53, 983, -535, -18, -782, -10, -31, 12, 20000089
-16, -51, 979, -535, -18, -782, -45, -14, 5, 20000089
-15, -53, 981, -535, -18, -782, -18, -22, 18, 20000070
-16, -50, 981, -529, -24, -788, -27, 5, 45, 20000014
-15, -52, 981, -529, -24, -788, -41, -12, 7, 20000033
-15, -53, 982, -529, -24, -788, -36, -21, -24, 20000088
-17, -51, 980, -529, -24, -788, -29, -19, 29, 20000032
-18, -53, 982, -529, -24, -788, 3, -19, -19, 20000088
-16, -52, 982, -505, -30, -807, -31, -25, 3, 20000013
-16, -52, 981, -505, -30, -807, 15, -50, -11, 20000013
-16, -53, 980, -505, -30, -807, -44, 10, -16, 20000013
-15, -51, 981, -505, -30, -807, -44, -2, -7, 20000087
-17, -52, 981, -505, -30, -807, -25, 21, -3, 20000087
-16, -51, 981, -535, -36, -782, -24, 8, 26, 20000032
-17, -52, 979, -535, -36, -782, -13, -29, -10, 20000014
-15, -51, 981, -535, -36, -782, -29, -21, 47, 20000014
-15, -51, 980, -535, -36, -782, -5, 1, -2, 20000069
-16, -50, 979, -535, -36, -782, -3, -5, -22, 20000069
-17, -51, 980, -535, -30, -776, -5, -31, 14, 20000013
-16, -52, 981, -535, -30, -776, -13, 8, 45, 20000013
-16, -51, 982, -535, -30, -776, 20, -3, 3, 20000051
-16, -49, 981, -535, -30, -776, -29, 9, 3, 20000032
-16, -52, 979, -535, -30, -776, -18, -4, -4, 20000088
-15, -50, 981, -529, -6, -788, -9, -46, -6, 20000032
-18, -51, 981, -529, -6, -788, -18, -19, -3, 20003976
-17, -50, 981, -529, -6, -788, -7, -22, 21, 20000013
-17, -51, 981, -529, -6, -788, -11, -26, -16, 20039050
-16, -51, 981, -529, -6, -788, -49, 7, 9, 20000031
-14, -51, 982, -535, -24, -782, -11, -18, 53, 20000032
-15, -52, 980, -535, -24, -782, -10, 6, 7, 20000051
-16, -51, 981, -535, -24, -782, -5, -62, -38, 20000032
-13, -54, 979, -535, -24, -782, -36, -19, 24, 20000069
-15, -52, 982, -535, -24, -782, -18, -6, -27, 20000088
-16, -53, 983, -517, -24, -782, -53, 2, -28, 20000050
-16, -52, 980, -517, -24, -782, -13, 0, 14, 20000013
-16, -52, 982, -517, -24, -782, -41, -2, -15, 20000087
-15, -51, 979, -517, -24, -782, -20, -15, -8, 20000032
-16, -52, 981, -517, -24, -782, -29, -5, -22, 20000050
-14, -51, 982, -529, -18, -795, -11, 0, -21, 20000051
-16, -52, 982, -529, -18, -795, -38, -12, 35, 20000069
-14, -53, 981, -529, -18, -795, -11, 34, 18, 20000014
-18, -52, 979, -529, -18, -795, -49, 4, -1, 20018791
-16, -53, 980, -529, -18, -795, -6, -16, -11, 20000087
-15, -51, 981, -529, -36, -788, -37, -3, 4, 20000069
-17, -51, 984, -529, -36, -788, -15, -41, 8, 20000069
-14, -52, 982, -529, -36, -788, -39, -1, 20, 20000032
-16, -51, 980, -529, -36, -788, -9, -17, -3, 20000050
-15, -52, 982, -529, -36, -788, -31, 4, -25, 20000068
-15, -51, 980, -535, -24, -776, -42, -20, -8, 20000013
-18, -52, 981, -535, -24, -776, -10, 5, -8, 20000050
-14, -51, 981, -535, -24, -776, -41, -3, -8, 20000013
-15, -51, 980, -535, -24, -776, 19, -25, 12, 20000051
-14, -52, 983, -535, -24, -776, -5, -63, 11, 20000050
-16, -52, 982, -529, -30, -770, 4, 16, -33, 20000032
-16, -52, 979, -529, -30, -770, -26, -11, 15, 20000013
-15, -52, 984, -529, -30, -770, -15, -12, -2, 20000050
-14, -51, 978, -529, -30, -770, -64, 18, -24, 20000031
-15, -51, 979, -529, -30, -770, -19, -17, -7, 20000030
-15, -52, 981, -523, -36, -782, -42, 13, 16, 20000086
-16, -50, 983, -523, -36, -782, -19, -33, 28, 20000086
-14, -52, 982, -523, -36, -782, -13, -22, -10, 20000013
-15, -51, 982, -523, -36, -782, -38, -1, 10, 20000012
-17, -52, 980, -523, -36, -782, 1, -34, 17, 20000086
-16, -50, 983, -529, -30, -788, -22, -27, 1, 20000013
-14, -53, 983, -529, -30, -788, 0, -11, -38, 20000067
-16, -52, 980, -529, -30, -788, -33, -18, 8, 20000012
-16, -50, 979, -529, -30, -788, 10, -23, 7, 20000012
-16, -52, 978, -529, -30, -788, -48, -29, 36, 20000012
-16, -51, 981, -529, -24, -795, -20, -31, 14, 20000068
-16, -51, 979, -529, -24, -795, -16, -8, -14, 20000049
-17, -50, 980, -529, -24, -795, -51, -28, 9, 20000086
-16, -50, 982, -529, -24, -795, 17, 18, -3, 20000050
-16, -51, 979, -529, -24, -795, -44, -22, 19, 20000086
-16, -53, 981, -535, -36, -789, 9, -25, 2, 20000068
-16, -51, 981, -535, -36, -789, -35, -21, 17, 20000030
-15, -52, 982, -535, -36, -789, -41, -11, -5, 20000086
-16, -51, 978, -535, -36, -789, -17, 4, -6, 20000067
-15, -53, 982, -535, -36, -789, -17, -5, 4, 20000068
-16, -54, 979, -517, -42, -782, -7, -28, -30, 20000087
-16, -51, 981, -517, -42, -782, -15, 1, -6, 20000049
-15, -51, 982, -517, -42, -782, -15, -27, -32, 20000012
-16, -53, 980, -517, -42, -782, -14, -21, 6, 20000012
-16, -51, 980, -517, -42, -782, -21, -27, 10, 20000086
-17, -52, 981, -517, -30, -788, -3, -10, -33, 20000067
-14, -51, 977, -517, -30, -788, -39, -1, 1, 20000086
-16, -53, 983, -517, -30, -788, -26, 9, 3, 20000030
-16, -53, 978, -517, -30, -788, -21, 5, -13, 20000086
-16, -52, 980, -517, -30, -788, -27, 20, -13, 20000013
-16, -52, 983, -529, -18, -770, -29, -14, 25, 20000049
-17, -50, 983, -529, -18, -770, -28, -49, -16, 20000030
-16, -51, 981, -529, -18, -770, -35, -7, 8, 20000068
-16, -50, 983, -529, -18, -770, -20, -5, -23, 20000067
-15, -52, 981, -529, -18, -770, -39, -1, -12, 20000012
-15, -50, 982, -529, -42, -776, -25, -5, 2, 20000087
-15, -52, 982, -529, -42, -776, -17, 5, 24, 20000086
-16, -51, 981, -529, -42, -776, 2, -8, 10, 20000086
-15, -53, 979, -529, -42, -776, -30, -9, 0, 20000031
-17, -52, 984, -529, -42, -776, -19, -37, 40, 20000067
-16, -54, 980, -529, -36, -782, -8, 15, 13, 20000030
-18, -54, 983, -529, -36, -782, -28, 9, 6, 20000068
-17, -52, 985, -529, -36, -782, -22, -28, -13, 20000067
-15, -53, 979, -529, -36, -782, -59, 0, 30, 20000012
-16, -52, 981, -529, -36, -782, -44, -17, 3, 20000031
-17, -52, 981, -523, -24, -782, -27, 8, 7, 20000012
-16, -51, 983, -523, -24, -782, -62, -1, 9, 20000068
-15, -51, 984, -523, -24, -782, -14, -41, 19, 20000012
-14, -50, 980, -523, -24, -782, -17, -8, 4, 20000085
-16, -52, 980, -523, -24, -782, -14, -19, 6, 20000011
-15, -53, 982, -529, -36, -782, -41, 7, 14, 20000048
-16, -55, 982, -529, -36, -782, -32, -3, 32, 20000030
-16, -50, 981, -529, -36, -782, -24, 12, -5, 20000085
-16, -51, 980, -529, -36, -782, -18, -17, -3, 20000011
-16, -53, 981, -529, -36, -782, -8, -1, 9, 20000048
-15, -51, 983, -541, -42, -776, -26, -40, 16, 20000067
-16, -52, 981, -541, -42, -776, -3, 1, -21, 20000011
-16, -52, 981, -541, -42, -776, -34, -23, 6, 20000011
-16, -53, 980, -541, -42, -776, -21, 1, 5, 20000048
-15, -50, 983, -541, -42, -776, -9, -20, -21, 20000085
-18, -52, 983, -547, -24, -801, -26, -31, 1, 20000067
-15, -51, 983, -547, -24, -801, -39, -4, -10, 20000048
-16, -50, 983, -547, -24, -801, -12, -15, -7, 20000030
-17, -51, 982, -547, -24, -801, -20, -3, -21, 20000066
-17, -50, 983, -547, -24, -801, -35, -9, 5, 20000085
-18, -52, 981, -535, -30, -801, -40, -4, -14, 20000067
-15, -49, 984, -535, -30, -801, -30, -12, 23, 20000085
-18, -51, 983, -535, -30, -801, -12, -38, 16, 20000067
-16, -52, 981, -535, -30, -801, -28, 20, 16, 20000048
-14, -53, 983, -535, -30, -801, -29, -12, -7, 20000048
-17, -50, 981, -529, -36, -813, 4, -28, 33, 20000011
-17, -52, 980, -529, -36, -813, 16, -33, 3, 20000085
-15, -52, 984, -529, -36, -813, -10, 5, 0, 20000066
-15, -52, 980, -529, -36, -813, -31, -30, 27, 20000066
-17, -53, 981, -529, -36, -813, 0, 2, 24, 20000030
-14, -52, 981, -535, -30, -807, -19, -11, 20, 20000011
-16, -51, 982, -535, -30, -807, 13, -9, 9, 20000029
-16, -51, 982, -535, -30, -807, -34, -18, -35, 20000011
-15, -52, 981, -535, -30, -807, -16, -25, -18, 20000048
-14, -50, 983, -535, -30, -807, -2, -1, 23, 20000048
-16, -50, 981, -517, -42, -782, -30, -6, 1, 20000066
-15, -51, 984, -517, -42, -782, -8, -33, 1, 20000029
-15, -51, 979, -517, -42, -782, -8, -31, 12, 20000029
-16, -52, 981, -517, -42, -782, -10, -2, -12, 20000029
-16, -50, 980, -517, -42, -782, -42, 2, 37, 20000011
-15, -52, 981, -541, -36, -788, -18, -19, 11, 20000011
-15, -52, 980, -541, -36, -788, -28, 3, -12, 20000085
-15, -52, 983, -541, -36, -788, -41, 21, -10, 20000030
-16, -53, 981, -541, -36, -788, -43, 20, 4, 20000085
-16, -52, 980, -541, -36, -788, -15, -22, -4, 20000048
-15, -51, 979, -541, -42, -801, 2, 2, -19, 20000048
-15, -50, 982, -541, -42, -801, -12, 4, -28, 20000085
-16, -51, 983, -541, -42, -801, -25, 33, 3, 20000067
-15, -52, 981, -541, -42, -801, -44, 19, -21, 20000085
-16, -54, 980, -541, -42, -801, -22, -6, -9, 20000048
-16, -51, 981, -535, -48, -807, -29, -28, -10, 20000086
-17, -50, 983, -535, -48, -807, -35, 7, -24, 20000011
-16, -52, 980, -535, -48, -807, -35, -31, 4, 20000066
-16, -53, 980, -535, -48, -807, -21, -18, 26, 20000084
-16, -52, 980, -535, -48, -807, -12, -11, -11, 20000010
-19, -52, 982, -541, -54, -789, -15, -19, -28, 20000029
-18, -51, 982, -541, -54, -789, -10, -28, 5, 20000047
-17, -52, 980, -541, -54, -789, -2, 30, -9, 20000084
-15, -51, 981, -541, -54, -789, -17, -1, 28, 20000047
-14, -52, 981, -541, -54, -789, -27, -31, -15, 20000065
-16, -50, 980, -523, -30, -807, -9, -3, -2, 20000047
-17, -54, 981, -523, -30, -807, -30, -11, -15, 20000047
-16, -49, 981, -523, -30, -807, -17, -17, -24, 20000047
-15, -51, 979, -523, -30, -807, -5, 4, -11, 20000047
-18, -50, 979, -523, -30, -807, 3, -13, 11, 20000047
-16, -52, 980, -529, -42, -776, -11, -75, 46, 20000084
-17, -52, 980, -529, -42, -776, -40, 29, -3, 20000028
-17, -52, 982, -529, -42, -776, 1, -33, 8, 20000029
-17, -52, 978, -529, -42, -776, 3, 15, 37, 20000066
-15, -53, 980, -529, -42, -776, -16, -26, 20, 20000047
-16, -53, 980, -517, -24, -801, -27, -4, 12, 20000084
-16, -49, 982, -517, -24, -801, -7, -25, -11, 20000047
-16, -52, 982, -517, -24, -801, -38, -21, 33, 20000010
-16, -50, 981, -517, -24, -801, -17, -12, -16, 20000047
-17, -52, 979, -517, -24, -801, -33, -10, 30, 20000028
-17, -53, 982, -523, -24, -795, -19, 13, 32, 20000047
-17, -52, 984, -523, -24, -795, -18, 9, -3, 20000047
-16, -50, 983, -523, -24, -795, -41, 1, -8, 20000047
-15, -53, 980, -523, -24, -795, -21, -24, 7, 20000047
-17, -52, 981, -523, -24, -795, -24, -29, 44, 20000084
-17, -50, 982, -541, -24, -782, -26, -25, 6, 20000029
-18, -53, 983, -541, -24, -782, -22, -9, 13, 20000066
-16, -52, 983, -541, -24, -782, -42, -7, -23, 20000065
-15, -50, 982, -541, -24, -782, 3, -11, 7, 20000028
-15, -53, 981, -541, -24, -782, -7, -39, 51, 20000029
-16, -52, 985, -535, -42, -801, -3, 0, 9, 20000047
-18, -53, 982, -535, -42, -801, -44, 4, 14, 20000029
-17, -51, 984, -535, -42, -801, -20, -34, -2, 20000010
-16, -53, 979, -535, -42, -801, -32, -7, -41, 20000084
-16, -52, 984, -535, -42, -801, -19, -3, -3, 20000084
-16, -50, 982, -535, -24, -819, -12, -29, 6, 20000065
-16, -53, 982, -535, -24, -819, -30, 5, -7, 20000084
-15, -52, 984, -535, -24, -819, -19, -15, -4, 20000084
-16, -53, 982, -535, -24, -819, -22, 4, 33, 20000084
-15, -53, 981, -535, -24, -819, -6, -1, 12, 20000029
-17, -52, 983, -541, -60, -807, -21, -27, 0, 20000010
-18, -50, 984, -541, -60, -807, -25, -3, 11, 20000047
-16, -50, 981, -541, -60, -807, -21, 0, -1, 20000010
-16, -52, 980, -541, -60, -807, -3, -23, 3, 20000029
-16, -52, 981, -541, -60, -807, -33, -25, 27, 20000084
-17, -53, 982, -553, -48, -819, -35, 14, 17, 20000084
-16, -52, 981, -553, -48, -819, -22, 25, -19, 20000028
-16, -54, 983, -553, -48, -819, -29, 26, -33, 20000084
-16, -53, 981, -553, -48, -819, -33, -50, -10, 20000046
-16, -53, 982, -553, -48, -819, -43, -1, 3, 20000064
-16, -55, 981, -511, -42, -788, -11, -27, -31, 20000065
-19, -52, 983, -511, -42, -788, -36, -31, 4, 20000046
-14, -50, 982, -511, -42, -788, -23, -10, 31, 20000028
-15, -50, 980, -511, -42, -788, 2, -15, -7, 20000064
-16, -52, 982, -511, -42, -788, -10, 19, 12, 20000082
-15, -52, 982, -523, -36, -813, -25, -17, 21, 20000045
-17, -50, 982, -523, -36, -813, -9, -20, 41, 20000064
-16, -53, 982, -523, -36, -813, -22, -22, 5, 20000027
-17, -52, 984, -523, -36, -813, -27, -25, -24, 20000008
-14, -50, 980, -523, -36, -813, -6, -37, 35, 20000083
-16, -54, 984, -547, -12, -801, -19, 14, 19, 20000046
-17, -52, 981, -547, -12, -801, -46, -26, 17, 20000009
-15, -52, 981, -547, -12, -801, -22, 26, -8, 20000027
-17, -50, 983, -547, -12, -801, -23, -44, 6, 20000064
-17, -51, 981, -547, -12, -801, 4, 13, 37, 20000009
