AHRS quaternion double evaluation application, compiled Jul 28 2022 14:16:54
Sensor data will be streamed after initialization.
GPIO initialized.
i2c bus opened with handle 0.
Device with address a0 found
+11.7, -4.8, 28.7, -1.003e-02, -3.428e-04, -3.943e-03, 1260
+11.8, -5.0, 28.6, -1.002e-02, -3.099e-04, -4.011e-03, 1259
+11.9, -5.2, 28.6, -1.001e-02, -2.811e-04, -4.078e-03, 1278
+12.1, -5.4, 28.6, -1.000e-02, -2.563e-04, -4.144e-03, 2092
+12.2, -5.5, 28.5, -9.992e-03, -2.360e-04, -4.209e-03, 1963
+12.3, -5.6, 28.6, -1.000e-02, -2.144e-04, -4.276e-03, 1408
+12.5, -5.8, 28.6, -1.001e-02, -1.935e-04, -4.343e-03, 1260
+12.6, -5.9, 28.6, -1.001e-02, -1.768e-04, -4.409e-03, 1241
+12.8, -6.1, 28.6, -1.002e-02, -1.631e-04, -4.474e-03, 1260
+20.6, 6.7, 33.1, -1.156e-02, -5.410e-03, -4.528e-03, 1259
+20.4, 5.5, 32.6, -1.141e-02, -5.035e-03, -4.715e-03, 1259
+20.3, 4.4, 32.2, -1.126e-02, -4.690e-03, -4.894e-03, 1259
+20.3, 3.4, 31.8, -1.113e-02, -4.374e-03, -5.065e-03, 1259
+20.3, 2.4, 31.5, -1.101e-02, -4.084e-03, -5.229e-03, 1278
+20.3, 1.5, 31.2, -1.089e-02, -3.819e-03, -5.386e-03, 1519
+20.3, 0.7, 30.9, -1.080e-02, -3.561e-03, -5.541e-03, 1482
+20.3, -0.1, 30.7, -1.071e-02, -3.326e-03, -5.689e-03, 1277
+20.3, -0.9, 30.4, -1.063e-02, -3.113e-03, -5.831e-03, 1259
+20.4, -1.5, 30.2, -1.056e-02, -2.918e-03, -5.968e-03, 1259
+20.5, -2.2, 30.1, -1.049e-02, -2.744e-03, -6.099e-03, 2777
+20.5, -2.8, 29.9, -1.043e-02, -2.571e-03, -6.226e-03, 1241
+20.6, -3.3, 29.7, -1.037e-02, -2.414e-03, -6.349e-03, 1278
