AHRS quaternion double evaluation application, compiled Jul 28 2022 14:16:54
Sensor data will be streamed after initialization.
GPIO initialized.
i2c bus opened with handle 0.
Device with address a0 found
+100.3, -24.6, -8.6, -7.819e-03, -2.325e-03, -4.555e-03, 1278
+99.7, -25.0, -8.5, -7.825e-03, -2.355e-03, -4.572e-03, 1296
+98.9, -25.3, -8.3, -7.839e-03, -2.340e-03, -4.577e-03, 1259
+97.9, -25.6, -8.1, -7.834e-03, -2.373e-03, -4.595e-03, 1482
+96.5, -26.3, -7.6, -7.851e-03, -2.331e-03, -4.590e-03, 1296
+94.8, -26.9, -6.8, -7.903e-03, -2.269e-03, -4.588e-03, 1315
+93.2, -27.2, -5.9, -7.931e-03, -2.264e-03, -4.598e-03, 1296
+93.4, -28.4, 91.0, -5.312e-02, -1.906e-03, -5.536e-03, 1296
+95.1, -28.3, 85.9, -5.163e-02, -2.414e-03, -6.008e-03, 1463
+96.9, -28.1, 80.5, -5.010e-02, -2.905e-03, -6.469e-03, 1278
+98.6, -27.8, 75.2, -4.855e-02, -3.374e-03, -6.959e-03, 1741
+100.0, -27.4, 70.2, -4.693e-02, -3.825e-03, -7.532e-03, 2555
+100.8, -26.6, 65.8, -4.548e-02, -4.186e-03, -7.956e-03, 1277
+101.6, -25.9, 61.2, -4.406e-02, -4.478e-03, -8.426e-03, 1278
+102.3, -25.0, 56.5, -4.264e-02, -4.733e-03, -8.905e-03, 1278
+102.6, -23.9, 52.0, -4.128e-02, -4.949e-03, -9.348e-03, 3537
+102.7, -22.8, 48.1, -3.999e-02, -5.112e-03, -9.749e-03, 1277
+102.7, -21.9, 44.5, -3.883e-02, -5.207e-03, -1.012e-02, 1278
+102.5, -21.1, 40.9, -3.763e-02, -5.277e-03, -1.050e-02, 1426
+102.0, -20.2, 37.7, -3.656e-02, -5.276e-03, -1.086e-02, 1297
+101.5, -19.2, 34.6, -3.555e-02, -5.263e-03, -1.120e-02, 1500
+101.0, -18.4, 31.9, -3.462e-02, -5.219e-03, -1.150e-02, 1296
+100.7, -18.0, 29.5, -3.377e-02, -5.152e-03, -1.178e-02, 1277
+100.4, -17.8, 27.0, -3.295e-02, -5.052e-03, -1.206e-02, 1425
+100.1, -17.8, 24.5, -3.217e-02, -4.936e-03, -1.234e-02, 1278
+106.7, -32.4, 104.3, -6.748e-02, -4.558e-03, -2.016e-02, 3815
+109.4, -32.4, 98.2, -6.597e-02, -5.327e-03, -2.046e-02, 1259
+112.1, -32.4, 92.3, -6.443e-02, -6.073e-03, -2.079e-02, 1333
+114.6, -32.2, 86.5, -6.285e-02, -6.814e-03, -2.108e-02, 1389
+117.0, -32.1, 80.7, -6.130e-02, -7.508e-03, -2.142e-02, 1315
+112.6, -15.4, 57.0, -5.229e-02, -8.296e-03, -1.564e-02, 1296
+112.8, -15.1, 52.4, -5.078e-02, -8.360e-03, -1.603e-02, 1315
+112.7, -14.9, 48.2, -4.937e-02, -8.379e-03, -1.640e-02, 1389
+112.6, -15.0, 44.3, -4.807e-02, -8.354e-03, -1.677e-02, 1315
+112.4, -15.3, 40.7, -4.681e-02, -8.301e-03, -1.715e-02, 1314
+112.1, -15.2, 37.4, -4.560e-02, -8.288e-03, -1.747e-02, 1352
+111.9, -15.1, 34.2, -4.449e-02, -8.231e-03, -1.779e-02, 1296
+111.4, -15.0, 31.4, -4.350e-02, -8.161e-03, -1.808e-02, 2963
+110.8, -14.7, 28.8, -4.257e-02, -8.083e-03, -1.836e-02, 1888
+110.0, -14.8, 26.7, -4.169e-02, -7.962e-03, -1.865e-02, 1407
+109.3, -15.0, 24.9, -4.091e-02, -7.782e-03, -1.895e-02, 2703
+108.8, -15.1, 22.9, -4.019e-02, -7.645e-03, -1.921e-02, 2592
+108.1, -15.2, 21.3, -3.955e-02, -7.506e-03, -1.946e-02, 1407
+107.5, -15.4, 19.6, -3.892e-02, -7.342e-03, -1.971e-02, 1278
+107.0, -15.7, 18.3, -3.835e-02, -7.147e-03, -1.996e-02, 1278
+106.5, -15.7, 17.2, -3.790e-02, -7.056e-03, -2.017e-02, 1278
+106.1, -16.0, 16.2, -3.750e-02, -6.908e-03, -2.039e-02, 1278
+105.8, -16.3, 15.0, -3.709e-02, -6.768e-03, -2.061e-02, 1315
+105.7, -16.4, 13.9, -3.669e-02, -6.677e-03, -2.082e-02, 1315
+105.3, -16.5, 12.9, -3.632e-02, -6.629e-03, -2.101e-02, 1296
+104.8, -16.9, 12.3, -3.599e-02, -6.548e-03, -2.120e-02, 1315
+104.2, -17.4, 11.9, -3.567e-02, -6.427e-03, -2.139e-02, 1297
+103.6, -17.6, 11.6, -3.542e-02, -6.323e-03, -2.157e-02, 1296
+102.8, -17.4, 11.5, -3.519e-02, -6.272e-03, -2.173e-02, 1408
+102.1, -17.4, 11.2, -3.496e-02, -6.170e-03, -2.190e-02, 3907
+101.7, -17.6, 10.8, -3.474e-02, -6.078e-03, -2.208e-02, 3314
+101.3, -17.6, 10.9, -3.462e-02, -5.973e-03, -2.224e-02, 3352
+101.0, -17.4, 10.9, -3.450e-02, -5.905e-03, -2.239e-02, 4389
+100.7, -17.0, 10.9, -3.436e-02, -5.846e-03, -2.254e-02, 1388
+100.4, -16.6, 10.7, -3.422e-02, -5.820e-03, -2.269e-02, 1407
+100.1, -16.4, 10.4, -3.405e-02, -5.841e-03, -2.285e-02, 1277
+99.7, -16.5, 10.5, -3.395e-02, -5.807e-03, -2.299e-02, 3259
+99.1, -16.3, 10.6, -3.389e-02, -5.770e-03, -2.313e-02, 1296
+98.4, -16.1, 10.5, -3.384e-02, -5.736e-03, -2.326e-02, 1278
+97.5, -16.0, 10.2, -3.379e-02, -5.682e-03, -2.339e-02, 1278
+96.7, -15.6, 10.1, -3.369e-02, -5.709e-03, -2.354e-02, 1297
+96.1, -15.7, 10.2, -3.360e-02, -5.663e-03, -2.370e-02, 3444
+95.7, -15.8, 10.3, -3.356e-02, -5.613e-03, -2.384e-02, 1296
+95.2, -15.9, 10.4, -3.356e-02, -5.584e-03, -2.397e-02, 1408
+77.6, -25.6, -75.5, 8.022e-03, -5.932e-03, -1.448e-02, 1389
+76.2, -26.2, -70.2, 6.338e-03, -6.301e-03, -1.447e-02, 1277
+74.9, -27.0, -65.0, 4.677e-03, -6.669e-03, -1.444e-02, 1259
+73.4, -27.9, -59.6, 3.069e-03, -7.005e-03, -1.432e-02, 1277
+71.3, -28.5, -54.0, 1.445e-03, -7.380e-03, -1.420e-02, 1278
+69.1, -28.8, -48.6, -1.204e-04, -7.755e-03, -1.407e-02, 1333
+67.1, -28.5, -43.6, -1.585e-03, -8.140e-03, -1.400e-02, 1296
+65.3, -28.1, -39.0, -3.000e-03, -8.582e-03, -1.399e-02, 1314
+63.6, -27.7, -34.7, -4.342e-03, -9.004e-03, -1.399e-02, 1407
+61.9, -27.6, -30.6, -5.616e-03, -9.405e-03, -1.398e-02, 1407
+60.0, -27.4, -26.6, -6.838e-03, -9.787e-03, -1.396e-02, 1278
+58.4, -26.9, -22.5, -8.017e-03, -1.012e-02, -1.391e-02, 1296
+56.8, -26.2, -18.9, -9.080e-03, -1.049e-02, -1.392e-02, 2796
+55.3, -25.3, -15.6, -1.007e-02, -1.089e-02, -1.394e-02, 1370
+53.8, -24.6, -12.7, -1.099e-02, -1.129e-02, -1.398e-02, 1277
+52.1, -24.3, -10.2, -1.181e-02, -1.163e-02, -1.404e-02, 1278
+50.4, -24.1, -7.8, -1.255e-02, -1.198e-02, -1.410e-02, 1407
+48.8, -23.8, -5.3, -1.327e-02, -1.227e-02, -1.414e-02, 1315
+47.4, -23.3, -2.9, -1.400e-02, -1.253e-02, -1.416e-02, 1278
+46.3, -22.2, -0.9, -1.459e-02, -1.286e-02, -1.422e-02, 1278
+45.2, -21.1, 0.9, -1.513e-02, -1.317e-02, -1.429e-02, 1278
+44.0, -20.3, 2.5, -1.560e-02, -1.344e-02, -1.437e-02, 1278
+43.1, -19.6, 4.1, -1.605e-02, -1.370e-02, -1.444e-02, 1278
+42.2, -19.0, 5.6, -1.647e-02, -1.391e-02, -1.451e-02, 1278
+41.6, -18.2, 7.0, -1.685e-02, -1.413e-02, -1.459e-02, 1259
+41.0, -17.4, 8.3, -1.717e-02, -1.435e-02, -1.467e-02, 1277
+40.6, -16.6, 9.4, -1.748e-02, -1.456e-02, -1.477e-02, 1315
+40.1, -15.7, 10.5, -1.780e-02, -1.476e-02, -1.487e-02, 1278
+39.7, -14.9, 11.5, -1.809e-02, -1.494e-02, -1.496e-02, 3518
+39.4, -14.1, 12.2, -1.828e-02, -1.511e-02, -1.508e-02, 1444
+38.9, -13.5, 12.9, -1.842e-02, -1.526e-02, -1.520e-02, 1425
+38.4, -12.9, 13.4, -1.859e-02, -1.541e-02, -1.533e-02, 1277
+37.7, -12.3, 13.8, -1.874e-02, -1.555e-02, -1.546e-02, 1315
+37.0, -11.8, 14.2, -1.889e-02, -1.566e-02, -1.558e-02, 1278
+36.4, -11.6, 14.8, -1.908e-02, -1.572e-02, -1.571e-02, 1389
+35.9, -11.0, 15.3, -1.924e-02, -1.584e-02, -1.583e-02, 1277
+35.4, -10.4, 16.0, -1.938e-02, -1.593e-02, -1.597e-02, 1314
+34.8, -9.8, 16.6, -1.942e-02, -1.600e-02, -1.612e-02, 1296
+34.2, -9.2, 17.3, -1.953e-02, -1.609e-02, -1.625e-02, 1666
+33.5, -8.8, 17.9, -1.961e-02, -1.615e-02, -1.639e-02, 3444
+32.8, -8.4, 18.7, -1.975e-02, -1.621e-02, -1.651e-02, 1408
+32.1, -7.9, 19.2, -1.984e-02, -1.630e-02, -1.663e-02, 1278
+31.6, -7.5, 19.6, -1.992e-02, -1.638e-02, -1.674e-02, 2630
+31.1, -7.0, 19.9, -1.995e-02, -1.643e-02, -1.688e-02, 1277
+30.7, -6.4, 20.5, -2.000e-02, -1.648e-02, -1.700e-02, 1296
+30.1, -5.9, 20.7, -1.999e-02, -1.652e-02, -1.713e-02, 1277
+29.5, -5.6, 20.7, -2.000e-02, -1.658e-02, -1.726e-02, 1277
+28.9, -5.3, 20.9, -2.003e-02, -1.665e-02, -1.739e-02, 1278
+28.3, -5.1, 21.1, -2.004e-02, -1.670e-02, -1.752e-02, 3278
+27.6, -4.9, 21.3, -2.005e-02, -1.669e-02, -1.767e-02, 1796
+26.7, -4.4, 21.4, -2.004e-02, -1.669e-02, -1.782e-02, 1259
+25.9, -3.6, 21.6, -2.005e-02, -1.678e-02, -1.795e-02, 4240
+25.2, -2.9, 21.8, -2.012e-02, -1.690e-02, -1.806e-02, 2388
+24.6, -2.4, 21.6, -2.012e-02, -1.699e-02, -1.818e-02, 1277
+23.9, -2.2, 21.6, -2.013e-02, -1.702e-02, -1.832e-02, 1444
+23.2, -1.7, 21.9, -2.016e-02, -1.705e-02, -1.846e-02, 1260
+22.5, -1.1, 21.8, -2.010e-02, -1.715e-02, -1.858e-02, 1351
+21.8, -0.8, 21.8, -2.007e-02, -1.723e-02, -1.870e-02, 1277
+21.1, -0.6, 21.8, -2.006e-02, -1.730e-02, -1.883e-02, 2296
+20.5, -0.6, 21.6, -2.003e-02, -1.734e-02, -1.897e-02, 1518
+20.0, -0.6, 21.5, -2.003e-02, -1.737e-02, -1.911e-02, 1296
+19.5, -0.4, 21.4, -2.005e-02, -1.736e-02, -1.927e-02, 1314
+19.0, 0.1, 21.7, -2.009e-02, -1.741e-02, -1.940e-02, 1315
+18.6, 0.5, 22.0, -2.012e-02, -1.747e-02, -1.953e-02, 1333
+18.2, 0.7, 21.9, -2.010e-02, -1.745e-02, -1.968e-02, 1314
+17.7, 1.0, 21.8, -2.009e-02, -1.743e-02, -1.984e-02, 1296
+17.3, 1.4, 21.7, -2.007e-02, -1.748e-02, -1.996e-02, 1314
+16.9, 1.6, 21.3, -2.002e-02, -1.748e-02, -2.011e-02, 1278
+16.4, 1.7, 21.1, -1.997e-02, -1.744e-02, -2.027e-02, 1278
+15.8, 2.0, 21.1, -1.995e-02, -1.747e-02, -2.040e-02, 1278
+15.3, 2.3, 21.1, -1.996e-02, -1.752e-02, -2.053e-02, 1315
+14.9, 2.5, 21.0, -1.995e-02, -1.754e-02, -2.067e-02, 1278
+14.5, 2.8, 20.9, -1.995e-02, -1.756e-02, -2.082e-02, 1277
+14.1, 3.1, 20.8, -1.995e-02, -1.757e-02, -2.096e-02, 1278
+13.8, 3.6, 20.7, -1.994e-02, -1.759e-02, -2.110e-02, 1278
+13.4, 3.8, 20.6, -1.991e-02, -1.760e-02, -2.124e-02, 1278
+13.0, 4.0, 20.6, -1.990e-02, -1.761e-02, -2.139e-02, 1408
+12.5, 4.3, 20.5, -1.988e-02, -1.763e-02, -2.153e-02, 1296
+12.1, 4.5, 20.2, -1.986e-02, -1.764e-02, -2.167e-02, 1278
+11.5, 4.7, 19.9, -1.986e-02, -1.765e-02, -2.181e-02, 1296
+11.1, 5.1, 19.7, -1.987e-02, -1.771e-02, -2.194e-02, 1278
+10.6, 5.3, 19.5, -1.976e-02, -1.768e-02, -2.208e-02, 1296
+9.9, 5.4, 19.5, -1.971e-02, -1.768e-02, -2.222e-02, 1278
+9.3, 5.7, 19.7, -1.966e-02, -1.768e-02, -2.236e-02, 1296
+8.5, 5.7, 19.6, -1.959e-02, -1.766e-02, -2.251e-02, 1278
+7.7, 5.9, 19.5, -1.954e-02, -1.768e-02, -2.264e-02, 1278
+6.7, 6.2, 19.4, -1.948e-02, -1.770e-02, -2.278e-02, 1556
+5.7, 6.6, 19.3, -1.943e-02, -1.773e-02, -2.291e-02, 1278
+4.8, 7.5, 18.8, -1.929e-02, -1.795e-02, -2.305e-02, 3444
+4.0, 8.0, 18.8, -1.931e-02, -1.796e-02, -2.319e-02, 2722
+3.5, 8.6, 19.0, -1.934e-02, -1.798e-02, -2.334e-02, 1408
+3.1, 8.8, 19.0, -1.933e-02, -1.796e-02, -2.348e-02, 1278
+2.7, 9.0, 18.9, -1.930e-02, -1.791e-02, -2.363e-02, 2684
+2.3, 9.2, 18.9, -1.924e-02, -1.791e-02, -2.377e-02, 1278
+2.0, 9.1, 19.2, -1.925e-02, -1.791e-02, -2.391e-02, 1296
+1.6, 8.8, 19.3, -1.924e-02, -1.776e-02, -2.410e-02, 1278
+1.4, 8.9, 19.6, -1.925e-02, -1.783e-02, -2.421e-02, 1278
+1.5, 8.8, 19.8, -1.923e-02, -1.785e-02, -2.434e-02, 1259
+1.7, 8.7, 19.8, -1.922e-02, -1.782e-02, -2.449e-02, 1277
+2.0, 8.5, 19.8, -1.924e-02, -1.779e-02, -2.465e-02, 1277
+2.4, 8.5, 19.6, -1.923e-02, -1.779e-02, -2.479e-02, 2796
+2.9, 8.5, 19.3, -1.920e-02, -1.779e-02, -2.493e-02, 2796
+3.3, 8.5, 19.2, -1.917e-02, -1.781e-02, -2.507e-02, 1296
